user_id,ll_pooled,ll_pers,test_purchases,delta_ll
33030,-9.246303909480877,-9.004598091661554,2.0,-0.241705817819323
33266,-2.6763946687850866,-4.2147836948157416,0.0,1.538389026030655
33285,-17.973851237950903,-18.732751433155464,5.0,0.7589001952045606
33680,-36.24590488335335,-33.82752174264399,11.0,-2.4183831407093592
33688,-35.86482545868025,-36.64313484760492,11.0,0.7783093889246686
33695,-15.461416829769192,-14.334439011154922,4.0,-1.1269778186142698
33787,-2.1783144374033907,-2.088772687414786,0.0,-0.08954174998860465
33973,-31.00936183536967,-26.313552243027996,8.0,-4.695809592341675
34067,-14.738136064677192,-14.791965574473835,4.0,0.05382950979664258
34148,-13.00504906149591,-12.52992256926658,3.0,-0.47512649222933057
34231,-2.3188573532099817,-1.7850568292146498,0.0,-0.5338005239953318
34238,-13.184077209478634,-12.543027452905225,3.0,-0.641049756573409
34322,-5.594539157722709,-5.393603718159168,1.0,-0.20093543956354054
34440,-1.5407253119856184,-0.9171795736926038,0.0,-0.6235457382930145
34481,-4.450299662880456,-1.4813409710145136,0.0,-2.968958691865942
34585,-12.741190102893368,-11.786988582650721,3.0,-0.9542015202426466
